place_id,place_name,address,lat,lon,rating_place,reviewer,review_text,review_rating,review_date,review_likes,total_reviews_place,source,review_id,description,highlighted_description,avatar_title,rating,posted_at,ordered,liked_count,is_liked,is_review_owner,order_id,has_copy_order,content_last_modified_at,status,entity_type,edit_review_expiration_time,merchant_id,reviews_madeby_user,item_ratings,mex_reply,photos,should_display_see_translation,tags,avatar_url
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Elen Arunika Risyudanti,"mie ayam favorit di purwokerto, harganya murce, es jeruknya manis enak seger, mie ayamnya udah langganan dari jaman SMP wkwk suka banget!",5.0,2025-11-21T03:36:02.372Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Damar Tengoro,Mie ayam langganan,5.0,2025-11-19T06:11:13.971Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Muhammad Fikri Firmansyah,,5.0,2025-11-18T15:43:11.844Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Ari M,"mie ayam favoritt, tempatnya luass dan rasanya enakkkk",5.0,2025-11-04T13:36:08.845Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Feri yanto,,4.0,2025-11-02T22:12:16.610Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJQdmGTABfZS4Rp973u3B7qPU,"Mie Ayam Racikan Ibu Purwokerto ( Enak, Bar-bar & Higienis )","Jl. Jend. Gatot Subroto No.23, Pesayangan, Kedungwuluh, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53131, Indonesia",-7.4194958,109.2290133,4.6,Ibnu Labib,"mie ayam nya enak banget bumbunya buked poll,mie ayam ter enak yang pernah saya cobain sering sering deh saya mampir ke sini, terimakasih telah nyiptain mie ayam se enak ini🥰🥰🥰🥰",5.0,2025-07-04T17:14:53.181Z,0.0,61.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJQdmGTABfZS4Rp973u3B7qPU,"Mie Ayam Racikan Ibu Purwokerto ( Enak, Bar-bar & Higienis )","Jl. Jend. Gatot Subroto No.23, Pesayangan, Kedungwuluh, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53131, Indonesia",-7.4194958,109.2290133,4.6,VickyPutra A.R,"Mie ayam nya enak bangett ,kuah & toping nya bikin nagih .Tempat nya nyaman ,Vespa nya keren bisa jadi spot foto",5.0,2025-07-04T16:21:10.020Z,0.0,61.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJQdmGTABfZS4Rp973u3B7qPU,"Mie Ayam Racikan Ibu Purwokerto ( Enak, Bar-bar & Higienis )","Jl. Jend. Gatot Subroto No.23, Pesayangan, Kedungwuluh, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53131, Indonesia",-7.4194958,109.2290133,4.6,Mas Yoyo,"Toping bervariasi, porsi banyak, higienisnya dan bumbu buket pakai banget... Cocok banget buat pecinta mie ayam... Mie nya para Sultan 🤩🤩",5.0,2025-07-04T11:29:41.547Z,0.0,61.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJQdmGTABfZS4Rp973u3B7qPU,"Mie Ayam Racikan Ibu Purwokerto ( Enak, Bar-bar & Higienis )","Jl. Jend. Gatot Subroto No.23, Pesayangan, Kedungwuluh, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53131, Indonesia",-7.4194958,109.2290133,4.6,prisma brian,"Mantap bet dah mie ayamnya ..
Enake poll.. porsinya bnyak lagi..
Puas saya ke sini",5.0,2025-07-04T10:22:54.524Z,0.0,61.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJQdmGTABfZS4Rp973u3B7qPU,"Mie Ayam Racikan Ibu Purwokerto ( Enak, Bar-bar & Higienis )","Jl. Jend. Gatot Subroto No.23, Pesayangan, Kedungwuluh, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53131, Indonesia",-7.4194958,109.2290133,4.6,Nova Aditya,"Tempatnya nyaman, bersih, leluasa buat duduk worth it buat makan sambil ngobrol . Buat nongkrong juga bisa 👍",5.0,2025-07-04T09:09:50.340Z,0.0,61.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJQdmGTABfZS4Rp973u3B7qPU,"Mie Ayam Racikan Ibu Purwokerto ( Enak, Bar-bar & Higienis )","Jl. Jend. Gatot Subroto No.23, Pesayangan, Kedungwuluh, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53131, Indonesia",-7.4194958,109.2290133,4.6,Fanda Setiawan,"Mie ayam khas rasanya dengan toping melimpah dan lengkap , pelayanan cepat dan tanggap ayo buruan coba",5.0,2025-07-04T06:03:02.546Z,0.0,61.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJQdmGTABfZS4Rp973u3B7qPU,"Mie Ayam Racikan Ibu Purwokerto ( Enak, Bar-bar & Higienis )","Jl. Jend. Gatot Subroto No.23, Pesayangan, Kedungwuluh, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53131, Indonesia",-7.4194958,109.2290133,4.6,Rani Budi,"cocok bagi pecinta mie ayam dengan teksture mie kenyal tapi ringan, kuah segar, banyak pilihan toping dengan harga yang terjangkau, walapun jualannya di pinggir jalan tapi tetap mengutamakan proses memasak higienis dan pelayanan yang ramah... semoga bisa terus mempertahankan kualitas ya",5.0,2025-07-04T05:07:42.823Z,0.0,61.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJQdmGTABfZS4Rp973u3B7qPU,"Mie Ayam Racikan Ibu Purwokerto ( Enak, Bar-bar & Higienis )","Jl. Jend. Gatot Subroto No.23, Pesayangan, Kedungwuluh, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53131, Indonesia",-7.4194958,109.2290133,4.6,Manda Afifah,"mie ayam beda dari yg lain dengan aneka topping yg enak, mie nya bikin nagih dengan kuah yg lekoh🤤 pelayanan nya juga ramah",5.0,2025-07-03T14:39:56.550Z,0.0,61.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJQdmGTABfZS4Rp973u3B7qPU,"Mie Ayam Racikan Ibu Purwokerto ( Enak, Bar-bar & Higienis )","Jl. Jend. Gatot Subroto No.23, Pesayangan, Kedungwuluh, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53131, Indonesia",-7.4194958,109.2290133,4.6,cahyo purnomo,"bolak balik makan mie ayam, kayanya baru pernah makan mie ayam seenak ini dgn harga yg murah tp bukan murahan dari segi tekstur mie, kuah dgn rasa yg mantap, silahkan lgsung gas aja sekalian lgsung gandeng calone, temen, sodara, klo perlu satu RT, gausah khawatir tempat parkir ya krna parkiran luas, silahkan mbok ada yg mau otw naik heli juga bsa ketampung, service jg luar hiasa, tempate bersih.
""Mie Ayam Racikan Ibu"" emg terbaikk",5.0,2025-07-03T14:27:20.173Z,0.0,61.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJQdmGTABfZS4Rp973u3B7qPU,"Mie Ayam Racikan Ibu Purwokerto ( Enak, Bar-bar & Higienis )","Jl. Jend. Gatot Subroto No.23, Pesayangan, Kedungwuluh, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53131, Indonesia",-7.4194958,109.2290133,4.6,siti mutmainah,"rekomendasi paling pas nih gaes dimana lagi klo bukan di""Mie ayam Racikan Ibu"" porsinya mantap ayamnya ngg pelit, kuahnya lekoh bgt apalagi ditambah toping seperti ceker,sate telur, bacem dll, tempat juga nyaman dan strategis untuk pembuktian langsung cek aja ke lokasi",5.0,2025-07-03T14:15:33.825Z,0.0,61.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJQdmGTABfZS4Rp973u3B7qPU,"Mie Ayam Racikan Ibu Purwokerto ( Enak, Bar-bar & Higienis )","Jl. Jend. Gatot Subroto No.23, Pesayangan, Kedungwuluh, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53131, Indonesia",-7.4194958,109.2290133,4.6,Annisa Aristya Wardhani,"buat para pemburu mie ayam, wajib cobain mie ayam racikan ibu dijamin rasanya endull porsi yg buanyak ada bnyk toping , harga murce tp rasa ga kaleng kaleng 👍👍😍",5.0,2025-07-03T10:35:54.576Z,0.0,61.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJQdmGTABfZS4Rp973u3B7qPU,"Mie Ayam Racikan Ibu Purwokerto ( Enak, Bar-bar & Higienis )","Jl. Jend. Gatot Subroto No.23, Pesayangan, Kedungwuluh, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53131, Indonesia",-7.4194958,109.2290133,4.6,Sindy Asta Saputri,"Mie ayamnya enak dengan kuahnya yang medok bikin nagihh, dijamin balik lagi kesinii🤤🤤",5.0,2025-07-03T08:49:50.613Z,0.0,61.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJQdmGTABfZS4Rp973u3B7qPU,"Mie Ayam Racikan Ibu Purwokerto ( Enak, Bar-bar & Higienis )","Jl. Jend. Gatot Subroto No.23, Pesayangan, Kedungwuluh, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53131, Indonesia",-7.4194958,109.2290133,4.6,Zaidaturr Rohmah,Ramah ramahh penjualnyaa,5.0,2025-07-03T08:32:38.738Z,0.0,61.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJQdmGTABfZS4Rp973u3B7qPU,"Mie Ayam Racikan Ibu Purwokerto ( Enak, Bar-bar & Higienis )","Jl. Jend. Gatot Subroto No.23, Pesayangan, Kedungwuluh, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53131, Indonesia",-7.4194958,109.2290133,4.6,Nurul Wulandari,Mie ayam dengan proses masak yang khas... khasnya yang ada vespa putih klasik di samping outletnya,5.0,2025-07-03T08:32:10.377Z,0.0,61.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJQdmGTABfZS4Rp973u3B7qPU,"Mie Ayam Racikan Ibu Purwokerto ( Enak, Bar-bar & Higienis )","Jl. Jend. Gatot Subroto No.23, Pesayangan, Kedungwuluh, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53131, Indonesia",-7.4194958,109.2290133,4.6,Brian Arya,,5.0,2025-07-03T08:24:03.930Z,0.0,61.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJQdmGTABfZS4Rp973u3B7qPU,"Mie Ayam Racikan Ibu Purwokerto ( Enak, Bar-bar & Higienis )","Jl. Jend. Gatot Subroto No.23, Pesayangan, Kedungwuluh, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53131, Indonesia",-7.4194958,109.2290133,4.6,Tri tunggal saputra,Mie ayamnya enakk mantep polll ...tempatnya dan suasanya juga enak buat nongkrong,5.0,2025-07-03T08:19:57.853Z,0.0,61.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJQdmGTABfZS4Rp973u3B7qPU,"Mie Ayam Racikan Ibu Purwokerto ( Enak, Bar-bar & Higienis )","Jl. Jend. Gatot Subroto No.23, Pesayangan, Kedungwuluh, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53131, Indonesia",-7.4194958,109.2290133,4.6,Art Aziz,"Mienya enak,kuah tanpa bumbu aja udah sedep 😋 apalagi klo ditambah🤤",5.0,2025-07-03T08:11:54.283Z,0.0,61.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJQdmGTABfZS4Rp973u3B7qPU,"Mie Ayam Racikan Ibu Purwokerto ( Enak, Bar-bar & Higienis )","Jl. Jend. Gatot Subroto No.23, Pesayangan, Kedungwuluh, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53131, Indonesia",-7.4194958,109.2290133,4.6,selly dj,"mi ayam paling enak di purwokerto
bumbunya medok",5.0,2025-07-02T15:21:06.606Z,0.0,61.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJQdmGTABfZS4Rp973u3B7qPU,"Mie Ayam Racikan Ibu Purwokerto ( Enak, Bar-bar & Higienis )","Jl. Jend. Gatot Subroto No.23, Pesayangan, Kedungwuluh, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53131, Indonesia",-7.4194958,109.2290133,4.6,Ilham Ae,"Pelayanannya ramah, mie nya enak👍",5.0,2025-07-02T14:51:59.727Z,0.0,61.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJQdmGTABfZS4Rp973u3B7qPU,"Mie Ayam Racikan Ibu Purwokerto ( Enak, Bar-bar & Higienis )","Jl. Jend. Gatot Subroto No.23, Pesayangan, Kedungwuluh, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53131, Indonesia",-7.4194958,109.2290133,4.6,Aditya Setiono,Mie dengan tekstur kenyal n lembut,5.0,2025-07-02T13:06:56.437Z,0.0,61.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJS5GJB4VeZS4R6dh2FlymV-0,Mi Ayam Pak Wanto Purwokerto,"Jl. Pramuka No.18, Kongsen, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4291138,109.2445805,4.6,Joko Andriyanto,"Mie ayamnya menurut saya enak dengan tipe mie yang kecil, ayam yang gurih dan tidak terlalu manis. Bisa pesan mie yang berkuah atau minim kuah. Tempat makannya sempit dan ramai pada saat jam makan siang, tapi tetap terjaga kebersihannya.",5.0,2024-12-29T05:26:59.471Z,1.0,796.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJS5GJB4VeZS4R6dh2FlymV-0,Mi Ayam Pak Wanto Purwokerto,"Jl. Pramuka No.18, Kongsen, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4291138,109.2445805,4.6,Alif SR,Salah satu mie ayam enak di purwokerto. Ukuran mie kecil tapi kenyal. Porsi sedang tapi rasa josss. Tipikal yg agak manis dikit. Ditambah sambal dan saos tambah mantapp. Gratis refill daun bawang. Recommended,5.0,2024-12-25T16:00:16.693Z,0.0,796.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJS5GJB4VeZS4R6dh2FlymV-0,Mi Ayam Pak Wanto Purwokerto,"Jl. Pramuka No.18, Kongsen, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4291138,109.2445805,4.6,032 Deyan wulan,"Dateng pas jam makan siang, wow ramai. Tapi pelayananya sat set banget. Tempatnya bener bener bersih, bahkan mejanya gak berminyak sama sekali.

Disi tipe porsi mie ayamnya, porsi kecil. Aman banget buat anak anak, beberapa orang pesen dua porsi. Tipe mienya kenyal dan kecil, dengan sambel yang pedas, halus, tipe sambal matang giling. Pedes banget sambelnya, hati hati wkwkwk. Kuahnya gak manis,dan kuning. Kuahnya asin berbumbu dan segar. Enak poll. Ini mie ayam tapi kuahnya gak banyak. Enak banget, suiran ayamnya berbumbu dan gak cuman rasa kecap. Seporsi gak nyampe 20k terakhir beli. Worth it dicoba.",5.0,2024-12-25T14:02:53.584Z,0.0,796.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJS5GJB4VeZS4R6dh2FlymV-0,Mi Ayam Pak Wanto Purwokerto,"Jl. Pramuka No.18, Kongsen, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4291138,109.2445805,4.6,T Hangga PH,"Porsi mie nya pas
Enak. Tapi mie nya kurang mateng dikit
Harga murah",5.0,2024-12-20T15:27:41.115Z,0.0,796.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJS5GJB4VeZS4R6dh2FlymV-0,Mi Ayam Pak Wanto Purwokerto,"Jl. Pramuka No.18, Kongsen, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4291138,109.2445805,4.6,Mona Yulianti,Nikmat,5.0,2024-12-10T11:31:26.595Z,0.0,796.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJS5GJB4VeZS4R6dh2FlymV-0,Mi Ayam Pak Wanto Purwokerto,"Jl. Pramuka No.18, Kongsen, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4291138,109.2445805,4.6,Ahlal W,Enak,5.0,2024-12-07T04:09:47.856Z,0.0,796.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJS5GJB4VeZS4R6dh2FlymV-0,Mi Ayam Pak Wanto Purwokerto,"Jl. Pramuka No.18, Kongsen, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4291138,109.2445805,4.6,Lian Chrismatsy,"Enak, tipe mie ayam yg mie nya tipis... Pangsit gorengnya enak...",4.0,2024-11-29T08:28:28.197Z,0.0,796.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJS5GJB4VeZS4R6dh2FlymV-0,Mi Ayam Pak Wanto Purwokerto,"Jl. Pramuka No.18, Kongsen, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4291138,109.2445805,4.6,Lambang Wae,"Rekomendasi dr saya penggemar mie ayam asli  Wonogiri (promosi 😁)...
Mie paling enak yg saya temui di purwokerto dan sekitarnya...",5.0,2024-11-19T05:47:33.255Z,0.0,796.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJS5GJB4VeZS4R6dh2FlymV-0,Mi Ayam Pak Wanto Purwokerto,"Jl. Pramuka No.18, Kongsen, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4291138,109.2445805,4.6,Febe Hartanto,,5.0,2024-11-04T15:46:04.276Z,0.0,796.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJS5GJB4VeZS4R6dh2FlymV-0,Mi Ayam Pak Wanto Purwokerto,"Jl. Pramuka No.18, Kongsen, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4291138,109.2445805,4.6,Vie Mams,Rasanya dr dulu gak pernah berubah dr dulu yg cuma tendaan nyempil di emperan rumah kosong kayaknya skrng udh warung lebih nyaman aja makannya... klo bs makan pas baru buka biar gak penuh bgt klo pas mkn siang,4.0,2024-10-30T06:17:04.321Z,0.0,796.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJS5GJB4VeZS4R6dh2FlymV-0,Mi Ayam Pak Wanto Purwokerto,"Jl. Pramuka No.18, Kongsen, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4291138,109.2445805,4.6,Tria Nur Baeti Baeti,,5.0,2024-10-28T06:50:02.652Z,0.0,796.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJS5GJB4VeZS4R6dh2FlymV-0,Mi Ayam Pak Wanto Purwokerto,"Jl. Pramuka No.18, Kongsen, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4291138,109.2445805,4.6,Jupe Supriatin,,5.0,2024-10-09T07:23:02.042Z,0.0,796.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJS5GJB4VeZS4R6dh2FlymV-0,Mi Ayam Pak Wanto Purwokerto,"Jl. Pramuka No.18, Kongsen, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4291138,109.2445805,4.6,Alfiah Rizqi Ramadhanti,"Enakk dan murah, cuma tempatnya terlalu sempit",5.0,2024-10-03T03:01:12.950Z,0.0,796.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJS5GJB4VeZS4R6dh2FlymV-0,Mi Ayam Pak Wanto Purwokerto,"Jl. Pramuka No.18, Kongsen, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4291138,109.2445805,4.6,Rudi Purwoko,,5.0,2024-09-25T06:10:59.375Z,0.0,796.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJS5GJB4VeZS4R6dh2FlymV-0,Mi Ayam Pak Wanto Purwokerto,"Jl. Pramuka No.18, Kongsen, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4291138,109.2445805,4.6,Lanjar Lucky,"kataanya sih ini mie ayam legend di pwt, mie nya tipikal yang kecil kecil,kuahnya seger bangeet, minya enak jugaa, cumaa emang menurutku porsinya agak kecil, tapi masih ngenyangin, bisa tambah ketupat juga kalau mau",5.0,2024-09-24T09:12:46.482Z,0.0,796.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJS5GJB4VeZS4R6dh2FlymV-0,Mi Ayam Pak Wanto Purwokerto,"Jl. Pramuka No.18, Kongsen, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4291138,109.2445805,4.6,Eko Prasetiyo,,5.0,2024-09-21T02:09:09.258Z,0.0,796.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJS5GJB4VeZS4R6dh2FlymV-0,Mi Ayam Pak Wanto Purwokerto,"Jl. Pramuka No.18, Kongsen, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4291138,109.2445805,4.6,Seii,,5.0,2024-09-17T04:38:07.638Z,0.0,796.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJS5GJB4VeZS4R6dh2FlymV-0,Mi Ayam Pak Wanto Purwokerto,"Jl. Pramuka No.18, Kongsen, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4291138,109.2445805,4.6,Sudo Danu,"Tempatnya memang sempit tapi bersih. Mejanya bersih, gerobaknya bersih. Crewnya pun satset bersih saat ada konsumen keluar, jadi walaupun sempit ttp nyaman buat bergantian. Untuk rasa mie ayamnya ini khas mie ayam gerobak biru, rasa mie ayam original. Mantap.",4.0,2024-09-12T15:30:18.337Z,0.0,796.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJS5GJB4VeZS4R6dh2FlymV-0,Mi Ayam Pak Wanto Purwokerto,"Jl. Pramuka No.18, Kongsen, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4291138,109.2445805,4.6,Bin Toro,,5.0,2024-09-11T11:09:26.837Z,0.0,796.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJS5GJB4VeZS4R6dh2FlymV-0,Mi Ayam Pak Wanto Purwokerto,"Jl. Pramuka No.18, Kongsen, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4291138,109.2445805,4.6,Edi Mulyono,"Legend si, tapi kurang nendang",5.0,2024-09-10T05:23:55.817Z,0.0,796.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJIa6A2JheZS4RGBaxKksbR4Q,Mie Ayam Mbak Kimun,"Jl. Jend. Sudirman No.895, Pejagalan, Purwokerto Wetan, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53147, Indonesia",-7.431097,109.2564693,4.4,Galaksi Stiker,,5.0,2023-04-25T10:23:43.793Z,0.0,760.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJIa6A2JheZS4RGBaxKksbR4Q,Mie Ayam Mbak Kimun,"Jl. Jend. Sudirman No.895, Pejagalan, Purwokerto Wetan, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53147, Indonesia",-7.431097,109.2564693,4.4,Bajul Bayu,,5.0,2023-04-24T08:01:08.380Z,0.0,760.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJIa6A2JheZS4RGBaxKksbR4Q,Mie Ayam Mbak Kimun,"Jl. Jend. Sudirman No.895, Pejagalan, Purwokerto Wetan, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53147, Indonesia",-7.431097,109.2564693,4.4,Amir MachmudST,,3.0,2023-04-17T12:21:58.217Z,0.0,760.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJIa6A2JheZS4RGBaxKksbR4Q,Mie Ayam Mbak Kimun,"Jl. Jend. Sudirman No.895, Pejagalan, Purwokerto Wetan, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53147, Indonesia",-7.431097,109.2564693,4.4,Febriano Tyastyo,,5.0,2023-04-11T09:57:33.854Z,0.0,760.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJIa6A2JheZS4RGBaxKksbR4Q,Mie Ayam Mbak Kimun,"Jl. Jend. Sudirman No.895, Pejagalan, Purwokerto Wetan, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53147, Indonesia",-7.431097,109.2564693,4.4,Mela Hanifa,,5.0,2023-04-04T10:53:37.181Z,0.0,760.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJIa6A2JheZS4RGBaxKksbR4Q,Mie Ayam Mbak Kimun,"Jl. Jend. Sudirman No.895, Pejagalan, Purwokerto Wetan, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53147, Indonesia",-7.431097,109.2564693,4.4,Mtk Pm20,Enakkkk,5.0,2023-04-03T15:26:36.171Z,0.0,760.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
ChIJIa6A2JheZS4RGBaxKksbR4Q,Mie Ayam Mbak Kimun,"Jl. Jend. Sudirman No.895, Pejagalan, Purwokerto Wetan, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53147, Indonesia",-7.431097,109.2564693,4.4,Nindya Dwiapriyani,,5.0,2023-04-03T08:28:38.073Z,0.0,760.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,
