place_id,place_name,address,lat,lon,rating_place,reviewer,review_text,review_rating,review_date,review_likes,total_reviews_place,source,review_id,description,highlighted_description,avatar_title,rating,posted_at,ordered,liked_count,is_liked,is_review_owner,order_id,has_copy_order,content_last_modified_at,status,entity_type,edit_review_expiration_time,merchant_id,reviews_madeby_user,item_ratings,mex_reply,photos,should_display_see_translation,tags,avatar_url,is_question,text_ml,text_bert,token_count,label,is_augmented,augmentation_method,augmentation_source_text,augmentation_similarity,augmentation_jaccard
ChIJU2LAnzFcZS4R2IzdxnmMrBE,"Mie Ayam ""We-Tan""2","Jl. Kyai H. Wahid Hasim, Windusara, Karangklesem, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53144, Indonesia",-7.4502034,109.2429061,4.4,Aji Prabowo,Aku tidak tahu.,4.0,2023-08-12T13:45:48.308Z,0.0,642.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,tidak,saya tidak tahu,2,0,True,back_translation_id_en_id,kurang akeh,0.46153846153846156,0.0
ChIJIa6A2JheZS4RGBaxKksbR4Q,Mie Ayam Mbak Kimun,"Jl. Jend. Sudirman No.895, Pejagalan, Purwokerto Wetan, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53147, Indonesia",-7.431097,109.2564693,4.4,Febrian Aji Pratama,Layanan lama ketika pelanggan di sepeda pria itu pulang lama-lama sementara pelanggan wanita atau keluarga di dalam mobil disajikan dengan cepat,1.0,2023-02-06T01:02:01.265Z,1.0,760.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,layan lama langgan sepeda pria pulang lama lama langgan wanita keluarga mobil saji cepat,layanan lama ketika pelanggan di sepeda pria itu pulang lama lama sementara pelanggan wanita atau keluarga di dalam mobil disajikan dengan cepat,16,0,True,back_translation_id_en_id,pelayanan lama kalau yang datang customer laki pake motor makanannya dateng lama sedangkan kalau customer perempuan atau keluarga yang naik mobil lngsung dilayani dengan cepat,0.5454545454545454,0.17647058823529413
ChIJqdm23VxfZS4RiZGEgPsPodg,Mie Ayam Ma-Dyang,"Jl. Martadireja 1 No.798, Kejawar, Arcawinangun, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53113, Indonesia",-7.4207155,109.2595639,4.7,Yuri Agrisstian,Gila itu kacau.,5.0,2022-07-31T02:55:34.878Z,0.0,43.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,gila kacau,gila itu kacau,3,0,True,back_translation_id_en_id,madyang disit lurrr,0.35294117647058826,0.0
ChIJW-DIciNfZS4RSEZl3D7lAlg,MIE AYAM 99 KEBONDALEM PURWOKERTO,"H6GV+HG7, Jl. Jendral Suprapto, Kebondalem, Purwokerto Lor, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4235824,109.2437874,4.3,Sannn,Ini sering kali terakhir kali kita memiliki ambyar karena mie begitu lembut mereka tidak merasa baik.,3.0,2022-12-27T10:48:40.803Z,0.0,34.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,kali kali milik ambyar lembut tidak baik,ini sering kali terakhir kali kita memiliki ambyar karena mie begitu lembut mereka tidak merasa baik,9,0,True,back_translation_id_en_id,sering libur jualan mood2an terakhir makan ambyar karena lagi laris minya lembek rasa juga kurang,0.5353535353535354,0.15384615384615385
ChIJB_I_rGJeZS4R6N3Mbln0T6c,Mie Ayam Tipar,"H6FP+429, Jl. Kolonel Sugiono, Kranjimuntang, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.427217,109.2351073,4.4,Hikari Teiru,Mie ayam yang lezat tapi ada rumah burung tergantung di dekat meja membuat tidak lezat untuk makan,2.0,2025-10-07T03:11:14.497Z,0.0,608.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,lezat tapi rumah burung gantung meja tidak lezat makan,mie ayam yang lezat tapi ada rumah burung tergantung di dekat meja membuat tidak lezat untuk makan,11,0,True,back_translation_id_en_id,mie ayamnya lezat tapi ada kandang burung yang digantung dekat meja bikin tidak lezat makan,0.7724867724867724,0.5
ChIJeReySyhfZS4R5d6VJEY8Qj8,MieAgo,"Jl. Perdamaian Dusun Dampit, RT.02/RW.08, Dusun I, Dukuhwaluh, Kec. Kembaran, Kabupaten Banyumas, Jawa Tengah 53182, Indonesia",-7.4082968,109.2749709,4.4,Roy Kretos,Pekerja malas yang lambat parah,1.0,2024-07-09T06:58:06.529Z,1.0,135.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,kerja malas lambat parah,pekerja malas yang lambat parah,4,0,True,back_translation_id_en_id,lelet parah pekerja malas,0.4642857142857143,0.5
ChIJj6EmYPxeZS4RA5PV1GAcTXQ,Mie Ayam Pak Kumis Asli Bumiayu,"Jl. Riyanto No.16, Sumampir Wetan, Pabuaran, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53125, Indonesia",-7.4002193,109.2445157,4.2,Martino Putranto,Kurangnya harga tidak layak untuk dikecewakan.,2.0,2022-09-09T04:33:09.037Z,0.0,620.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,kurang harga tidak layak kecewa,kurangnya harga tidak layak untuk dikecewakan,6,0,True,back_translation_id_en_id,rasa kurang harga agak mahal tidak sebanding dengan rasanya kecewa sih,0.5,0.13333333333333333
ChIJHaPkB6v4ei4RY3PV4dFfO-Q,"Mie Ayam & Bakso ""Pak Man""","Jl. Pemuda No.57A, Teruman, Bantul, Kec. Bantul, Kabupaten Bantul, Daerah Istimewa Yogyakarta 55711, Indonesia",-7.877812,110.327223,4.3,bagas nifki,"Beli daging mercons, Mercon Kuah, Dikejutkan oleh panas lidah ketika perut belum makan.",3.0,2024-05-22T14:39:33.236Z,0.0,145.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,beli daging mercons mercon kuah kejut panas lidah perut belum makan,beli daging mercons mercon kuah dikejutkan oleh panas lidah ketika perut belum makan,18,0,True,back_translation_id_en_id,beli bakso mercon kuah mercon kaget dengan rasa pedas yang membara di lidah saat perut belom makan nasi makanan lezat tempat agak berisik dengan suara pelayan nya,0.41767068273092367,0.11764705882352941
ChIJU2LAnzFcZS4R2IzdxnmMrBE,"Mie Ayam ""We-Tan""2","Jl. Kyai H. Wahid Hasim, Windusara, Karangklesem, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53144, Indonesia",-7.4502034,109.2429061,4.4,Mochamad Farchan Ardiatama,pertama kali terasa tidak enak mungkin saus kedelainya berbeda tapi lama sekali untuk bisa masuk ke dalam si sambel itu harus memesan makanan yanot free,4.0,2023-06-12T13:32:13.924Z,0.0,642.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,kali tidak lezat saus kedelai beda tapi lama sekali masuk si sambel mes makan yanot free,pertama kali terasa tidak lezat mungkin saus kedelainya berbeda tapi lama sekali untuk bisa masuk ke dalam si sambel itu harus memesan makanan yanot free,14,0,True,back_translation_id_en_id,pertama nyoba rasanya aneh mungkin kecapnya beda tapi lama lama rasanya masuk sih sambelnya pedas pangsitnya perlu order ya tidak free,0.5804195804195804,0.1891891891891892
ChIJWX5yCjhfZS4RqCDeesIcflg,Mie Ayam Bumiayu Pak Tomo,"Jl. Jend. Gatot Subroto No.102, Brubahan, Purwokerto Lor, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.4224605,109.2394877,4.6,dhodhiek beku,makan di daerah industri jos adalah sepi dan puas,5.0,2022-06-16T05:25:19.418Z,1.0,18.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,makan daerah industri jos sepi puas,makan di daerah industri jos adalah sepi dan puas,6,0,True,back_translation_id_en_id,makan di area perindustrian jos sepi dan mengenyangkan,0.6796116504854369,0.4166666666666667
ChIJgSryGE5fZS4R45F-Elk9_Ss,Mie Ayam wonogiri Pak Bothak Purwokerto,"Jl. A Jaelani No.31, RT.3/RW.02, Karangwangkal, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53123, Indonesia",-7.4041367,109.255833,5.0,wisnu hardianto,kau botak bahkan kacamata pesawat berhenti sejenak lihat si botak membuat bumbu,5.0,2025-09-19T11:30:24.533Z,0.0,64.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,kau botak kacamata pesawat henti lihat si botak bumbu,kau botak bahkan kacamata pesawat berhenti sejenak lihat si botak membuat bumbu,7,0,True,back_translation_id_en_id,bapak botak berkacamata pesawatpun berhenti sejenak melihat bapak botak meracik bumbu,0.7926829268292683,0.25
ChIJIa6A2JheZS4RGBaxKksbR4Q,Mie Ayam Mbak Kimun,"Jl. Jend. Sudirman No.895, Pejagalan, Purwokerto Wetan, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53147, Indonesia",-7.431097,109.2564693,4.4,fietza kasttavanya,Ini sangat asin,3.0,2022-06-17T10:57:55.866Z,0.0,760.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,sangat asin,ini sangat asin,2,0,True,back_translation_id_en_id,asin banget,0.3076923076923077,0.25
ChIJMx4q4l1eZS4RGNd03NSpQHU,Mie Ayam Tanjlig,"H6MH+CQJ, Karangjengkol, Sokanegara, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53131, Indonesia",-7.4164092,109.2294025,4.6,Ratna Wulan,Mie bakso ayam ditelan oleh rasa biasa seperti mie ayam lainnya.,4.0,2025-11-20T06:58:50.579Z,0.0,722.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,bakso tel,mie bakso ayam ditelan oleh rasa biasa seperti mie ayam lainnya,4,0,True,back_translation_id_en_id,mie ayam bakso tetelan rasa umum seperti mie ayam lain tempat terbatas dan panas,0.6111111111111112,0.3125
ChIJfyxZtoleZS4RsyrM1NbW5NI,Dapoer Prambanan,"Jl. Merdeka No.10, Brubahan, Kranji, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.4259542,109.2371769,4.2,Wiwik Heryani,Layanan tidak cukup baik dan tua ketika ada banyak tamu restoran dan koki untuk menambahkan.,1.0,2022-09-20T07:14:36.721Z,0.0,1004.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,layan tidak baik tua tamu restoran koki,layanan tidak cukup baik dan tua ketika ada banyak tamu restoran dan koki untuk menambahkan,10,0,True,back_translation_id_en_id,pelayanannya kurang bagus dan lama jika banyak tamu resto dan pengunjung koki masak agar ditambah,0.6243386243386243,0.16666666666666666
ChIJYUE1GiBfZS4RDlww2YMt828,Bakso Gendut Putro,"H7C3+X2W, Jl. Jend. Sudirman, Purwokerto Wetan, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53147, Indonesia",-7.4275052,109.2525653,4.5,naura nijmayka,Rasanya tidak seperti terakhir kali aku makan.,4.0,2025-11-07T13:41:47.668Z,0.0,323.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,tidak kali makan,rasanya tidak seperti terakhir kali saya makan,5,0,True,back_translation_id_en_id,rasanya tidak kayak dulu pas awal2 makan,0.5813953488372093,0.16666666666666666
ChIJS5GJB4VeZS4R6dh2FlymV-0,Mi Ayam Pak Wanto Purwokerto,"Jl. Pramuka No.18, Kongsen, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4291138,109.2445805,4.6,mujo surono,"Rasanya enak, ini tempat yang kurang representasional.",5.0,2023-10-22T02:41:56.914Z,0.0,796.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,lezat kurang representasional,rasanya lezat ini tempat yang kurang representasional,3,0,True,back_translation_id_en_id,rasanya bagus tempat kurang representatif,0.7368421052631579,0.3333333333333333
ChIJW-DIciNfZS4RSEZl3D7lAlg,MIE AYAM 99 KEBONDALEM PURWOKERTO,"H6GV+HG7, Jl. Jendral Suprapto, Kebondalem, Purwokerto Lor, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4235824,109.2437874,4.3,Agil Y,selalu berlangganan tempat untuk mengubah,5.0,2022-09-17T10:14:58.113Z,0.0,34.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,langgan ubah,selalu berlangganan tempat untuk mengubah,2,0,True,back_translation_id_en_id,selalu langganan tempat harus gantian,0.717948717948718,0.25
ChIJeReySyhfZS4R5d6VJEY8Qj8,MieAgo,"Jl. Perdamaian Dusun Dampit, RT.02/RW.08, Dusun I, Dukuhwaluh, Kec. Kembaran, Kabupaten Banyumas, Jawa Tengah 53182, Indonesia",-7.4082968,109.2749709,4.4,Aulia Ridho Alchamdani,kalau aku masak susunya atau rasanya orang lain ya,4.0,2023-03-10T18:21:36.679Z,0.0,135.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,masak susu orang,kalau saya masak susunya atau rasanya orang lain ya,11,0,True,back_translation_id_en_id,kalau yang saya alami mienya kurang matang atau selera orang masing² yaa intinya kurang empuk lah,0.4489795918367347,0.14285714285714285
ChIJ53Cyt5JeZS4RayuyzojgXQ0,Mie Ayam dan Bakso Tunggal Rasa,"Jl. Prof. Dr. Suharso No.12, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53115, Indonesia",-7.4171956,109.2461375,4.4,Deni Susanto,Pelayanannya sangat mahal.,3.0,2024-03-08T11:43:29.689Z,0.0,969.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,layan sangat mahal,pelayanannya sangat mahal,3,0,True,back_translation_id_en_id,biaya jasanya mahal,0.6222222222222222,0.0
ChIJS5GJB4VeZS4R6dh2FlymV-0,Mi Ayam Pak Wanto Purwokerto,"Jl. Pramuka No.18, Kongsen, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4291138,109.2445805,4.6,Aryanta Kartika,Ini tidak nyaman ketat.,4.0,2025-05-10T02:07:08.541Z,0.0,796.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,tidak nyaman ketat,ini tidak nyaman ketat,3,0,True,back_translation_id_en_id,kurang nyaman sempit,0.5116279069767442,0.16666666666666666
ChIJ65fo8u6JaS4R5Cs1H4dQdC8,Miago Super Judes,"Jl. Nusantara Raya No.22, RT.008/RW.037, Tlk. Pucung, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17121, Indonesia",-6.2053241,107.021582,4.5,Diana Febrianti,Beli meago bakso tetapi tidak memberi saya bakso,2.0,2025-05-12T08:42:43.624Z,0.0,392.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,beli meago bakso tetapi tidak bakso,beli meago bakso tetapi tidak memberi saya bakso,8,0,True,back_translation_id_en_id,beli miago bakso tapi tidak dikasih bakso nyaa,0.7446808510638298,0.2727272727272727
ChIJfyxZtoleZS4RsyrM1NbW5NI,Dapoer Prambanan,"Jl. Merdeka No.10, Brubahan, Kranji, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.4259542,109.2371769,4.2,Esti Haryanti,"Memasak cukup ketat. makanan sedikit pendek, karena mungkin banyak berbaris.",4.0,2023-06-13T06:01:52.020Z,0.0,1004.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,masak ketat makan pendek bar,memasak cukup ketat makanan sedikit pendek karena mungkin banyak berbaris,8,0,True,back_translation_id_en_id,masakan lumayan tempat agak sempit pembatasnya sajian kurang cepat karena mungkin yang antre banyak,0.44571428571428573,0.14285714285714285
ChIJabBj1B9fZS4RIw6Vh9Nfvhg,Mie Ayam & Bakso WE-TAN,"Jl. Senopati, Arcawinangun, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53113, Indonesia",-7.4157893,109.2637874,4.4,Beritaa Com,"Ususnya benar, minyak eks-excerpt diduga banyak menderita di tenggorokan.",1.0,2025-02-10T00:50:19.391Z,0.0,105.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,usus minyak eks excerpt duga derita tenggorok,ususnya benar minyak eks excerpt diduga banyak menderita di tenggorokan,9,0,True,back_translation_id_en_id,kriyuk ususnya benar benar dari minyak bekas bangettt diduga terasa sangat menderita di tenggorokan,0.7209302325581395,0.29411764705882354
ChIJqRL3DIleZS4RDQJ21bDXlmw,Mie Ayam Ijo Bpk. Sabar,"Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.4235896,109.2391104,4.6,Abda`u amran Al-kautsar,"Ya, sama saja, tapi semakin kau sampai di sini, semakin sedikit yang kau dapatkan, semakin banyak batang yang masuk.",5.0,2023-01-27T09:23:47.220Z,0.0,450.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,tapi kau kau dapat batang masuk,ya sama saja tapi semakin kau sampai di sini semakin sedikit yang kau dapatkan semakin banyak batang yang masuk,13,0,True,back_translation_id_en_id,ya masih sama kurang lebih tapi makin kesini porsinya makin dikit sawinya makin banyak sebatang batangnya dimasukin ya wajar si demi mempertahankan harga,0.5353159851301115,0.09375
ChIJj8aiVPNeZS4R0bct3tnGvOE,Mie Jogja Pak Karso Purwokerto,"Jl. Dr. Angka No.75, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4168129,109.2420255,4.6,Lasry Srilas,Tidak bisa bergerak pada rasa yang sama mie godhog,5.0,2022-07-29T14:49:06.682Z,0.0,95.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,tidak gerak godhog,tidak bisa bergerak pada rasa yang sama mie godhog,4,0,True,back_translation_id_en_id,tidak bisa move on sama rasa mie godhognya,0.6739130434782609,0.4166666666666667
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,wardiboy oke,"Lebih baik pesan mie, jangan masak terlalu matang, panas di siang hari.",5.0,2023-02-03T07:43:31.625Z,1.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,baik pesan jangan masak terlalu matang panas siang,lebih baik pesan mie jangan masak terlalu matang panas di siang hari,8,0,True,back_translation_id_en_id,better order mie nya jangan terlalu matang tempatnya agak panas kalau siang,0.5616438356164384,0.2
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Salma Ade Hadini,Lezat. aku tidak bisa mencoba hal lain.,5.0,2024-10-17T10:26:10.119Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,lezat tidak coba,lezat saya tidak bisa mencoba hal lain,3,0,True,back_translation_id_en_id,lezat saya tidak bisa coba2 ke lain nya,0.7435897435897436,0.15384615384615385
ChIJabBj1B9fZS4RIw6Vh9Nfvhg,Mie Ayam & Bakso WE-TAN,"Jl. Senopati, Arcawinangun, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53113, Indonesia",-7.4157893,109.2637874,4.4,Febrian Sunanto,Terasa seperti pelayanan lama yang biasa ketika itu adalah hak untuk menjadi sepi dan salah memesan.,3.0,2025-05-28T03:54:21.289Z,0.0,105.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,layan lama hak sepi salah mes,terasa seperti pelayanan lama yang biasa ketika itu adalah hak untuk menjadi sepi dan salah memesan,8,0,True,back_translation_id_en_id,rasa seperti pada umumnya pelayanan lama padahal pas lagi sepi pembeli dan salah bikin pesanan,0.5773195876288659,0.24
ChIJv9G7nPpeZS4RKgj_2u8M4E0,Mie Ayam Pak Kumis,"JL. H.R Bunyamin No.47, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53121, Indonesia",-7.4120193,109.2451626,4.3,T Hangga PH,Harganya tidak cukup baik.,4.0,2021-04-12T21:25:54.289Z,0.0,771.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,harga tidak baik,harganya tidak cukup baik,4,0,True,back_translation_id_en_id,harganya lumayan rasanya kurang lezat,0.4126984126984127,0.125
ChIJlQaFUmxfZS4RqlctDf7hLJs,Mie Ayam Kamandaka,"H6R8+7XG, Jl. Kamandaka, Dusun II, Bobosan, Kec. Kedungbanteng, Kabupaten Banyumas, Jawa Tengah 53152, Indonesia",-7.409301,109.2174523,4.4,Chadzik khoerul,"Ini lezat, tapi tukang parkir sangat menjengkelkan, jadi ini bukan tentang makanan lagi.",1.0,2025-06-26T01:48:32.413Z,0.0,167.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,lezat tapi tukang parkir sangat jengkel bukan makan,ini lezat tapi tukang parkir sangat menjengkelkan jadi ini bukan tentang makanan lagi,20,0,True,back_translation_id_en_id,makanan lezat tapi tukang parkir sangat meresahkan jadi males kesitu lagi bukan karena makanannya tapi karena tukang parkirnya yang sok2 an gamau bantu tapi minta 2rb,0.5354330708661418,0.25925925925925924
ChIJIa6A2JheZS4RGBaxKksbR4Q,Mie Ayam Mbak Kimun,"Jl. Jend. Sudirman No.895, Pejagalan, Purwokerto Wetan, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53147, Indonesia",-7.431097,109.2564693,4.4,Alia Madha Anis Fitria,"Sudah beberapa saat sekarang untuk rasa yang sama, tapi itu bukan pangsit rebus.",5.0,2023-05-05T12:55:39.485Z,0.0,760.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,tapi bukan pangsit rebus,sudah beberapa saat sekarang untuk rasa yang sama tapi itu bukan pangsit rebus,6,0,True,back_translation_id_en_id,pelayanannya sekarang agak lama untuk rasa masih sama tapi sudah gada pangsit rebusnya,0.6385542168674698,0.3
ChIJIa6A2JheZS4RGBaxKksbR4Q,Mie Ayam Mbak Kimun,"Jl. Jend. Sudirman No.895, Pejagalan, Purwokerto Wetan, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53147, Indonesia",-7.431097,109.2564693,4.4,veronika sri herjeki,"Mungkin mangkuknya tidak begitu besar, begitu banyak kesan, sulit untuk mengaduknya.",4.0,2022-10-04T11:36:05.911Z,0.0,760.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,mangkuk tidak kesan sulit aduk,mungkin mangkuknya tidak begitu besar begitu banyak kesan sulit untuk mengaduknya,9,0,True,back_translation_id_en_id,mungkin mangkoknya kurang besar jd penuh banget kesannya susah kalau mo mengaduknya,0.6706586826347305,0.047619047619047616
ChIJncU2HsRfZS4Rj_9NKzPuOPU,Mie Ayam Goar,"Sebelah toko besi paku mas, Jl. Vihara Jl. Pasar Wage No.4, Purwokerto Wetan, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53136, Indonesia",-7.4260842,109.2493904,4.9,Agung Prakoso,Wenak tenann sing ora dihentikan oleh memperbaiki arogan,5.0,2024-02-05T07:51:17.994Z,0.0,10.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,wenak tenann sing ora henti baik arogan,wenak tenann sing ora dihentikan oleh memperbaiki arogan,7,0,True,back_translation_id_en_id,wenak tenann sing ora mampir fix arogan,0.7157894736842105,0.5
ChIJj6EmYPxeZS4RA5PV1GAcTXQ,Mie Ayam Pak Kumis Asli Bumiayu,"Jl. Riyanto No.16, Sumampir Wetan, Pabuaran, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53125, Indonesia",-7.4002193,109.2445157,4.2,Nadya Latifa,Para pelanggan di sini tapi parkir mobil sulit,5.0,2023-07-14T02:18:14.704Z,0.0,620.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,langgan tapi parkir mobil sulit,para pelanggan di sini tapi parkir mobil sulit,6,0,True,back_translation_id_en_id,langganan kesini tapi parkir mobil susah,0.7674418604651163,0.2727272727272727
ChIJZzpAJKheZS4RXLexgMyRGdM,Mie Ayam Pojok Lapang,"H77F+P7X, Gg. Puteran 1, Kedungkidang, Pamijen, Kec. Sokaraja, Kabupaten Banyumas, Jawa Tengah 53181, Indonesia",-7.4356344,109.2732321,4.6,Febrian Aji Pratama,Penjualnya hanya ingin bicara dengan pembeli biasa.,2.0,2025-03-15T05:14:57.170Z,0.0,298.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,jual bicara beli,penjualnya hanya ingin bicara dengan pembeli biasa,10,0,True,back_translation_id_en_id,penjualnya jutek hanya mau berbicara sm pembeli yang sudah langganan siapkan uang 2rb untuk parkirrr,0.4900662251655629,0.15789473684210525
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Wiwit Purramaranti,Eikhak ternyata hehe,4.0,2021-01-15T06:02:05.547Z,0.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,eikhak,eikhak ternyata hehe,2,0,True,back_translation_id_en_id,eunak ternyata hehehe,0.8292682926829268,0.2
ChIJQdmGTABfZS4Rp973u3B7qPU,"Mie Ayam Racikan Ibu Purwokerto ( Enak, Bar-bar & Higienis )","Jl. Jend. Gatot Subroto No.23, Pesayangan, Kedungwuluh, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53131, Indonesia",-7.4194958,109.2290133,4.6,Imam Bukhori,Beli 3 mie ayam 1 telur sate 1 tempe bacem dibungkus dan setelah rumah ternyata tidak ada sate telur dan baceme saya sudah dibayar untuk hanya tiga mie ayam kecewa,1.0,2025-07-10T11:13:47.524Z,0.0,61.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,beli telur sate tempe bacem bungkus rumah tidak sate telur baceme bayar kecewa,beli 3 mie ayam 1 telur sate 1 tempe bacem dibungkus dan setelah rumah ternyata tidak ada sate telur dan baceme saya sudah dibayar untuk hanya tiga mie ayam kecewa,16,0,True,back_translation_id_en_id,beli 3 porsi mie ayam 1 sate telur 1 tempe bacem di bungkus dan begitu sampai di rumah ternyata tidak ada sate telur dan tempe bacem yang sudah saya bayar ternyata hanya ada 3 porsi mie ayam kecewa,0.7888888888888889,0.5806451612903226
ChIJiZRwRYleZS4RUiPMwpOVhO4,Mie Ayam Mame,"H6GR+R8R, Jl. Adhyaksa I, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.4228848,109.240767,4.5,Пеrмаnа A,Saya tidak berpikir itu terlalu banyak tempat kecil untuk menjadi.,3.0,2020-02-14T12:28:46.596Z,1.0,137.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,tidak pikir terlalu,saya tidak berpikir itu terlalu banyak tempat kecil untuk menjadi,4,0,True,back_translation_id_en_id,rasa biasa aja lumayan lah tempat sempit kurang nyaman,0.3,0.05555555555555555
