place_id,place_name,address,lat,lon,rating_place,reviewer,review_text,review_rating,review_date,review_likes,total_reviews_place,source,review_id,description,highlighted_description,avatar_title,rating,posted_at,ordered,liked_count,is_liked,is_review_owner,order_id,has_copy_order,content_last_modified_at,status,entity_type,edit_review_expiration_time,merchant_id,reviews_madeby_user,item_ratings,mex_reply,photos,should_display_see_translation,tags,avatar_url,is_question,text_ml,text_bert,token_count,review_date_dt,label,data_source_role,train_split_row_id
ChIJU2LAnzFcZS4R2IzdxnmMrBE,"Mie Ayam ""We-Tan""2","Jl. Kyai H. Wahid Hasim, Windusara, Karangklesem, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53144, Indonesia",-7.4502034,109.2429061,4.4,Edos My Dream,Aku ga sula mie ayam manis. Maaf,3.0,2024-12-06T08:40:26.280Z,0.0,642.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,tidak sula mie ayam manis maaf,saya tidak sula mie ayam manis maaf,6,2024-12-06 08:40:26.280,0,train_pool_all_platforms,357
ChIJj6EmYPxeZS4RA5PV1GAcTXQ,Mie Ayam Pak Kumis Asli Bumiayu,"Jl. Riyanto No.16, Sumampir Wetan, Pabuaran, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53125, Indonesia",-7.4002193,109.2445157,4.2,Dwi Yoedhi Nugroho SH,Mie Ayam Legend yang berada di Kota Purwokerto Sejak Jaman Sekolah hingga saat ini. Kualitas cita rasa tidak berubah.,5.0,2022-09-14T03:40:21.477Z,0.0,620.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,mie ayam legend kota jaman sekolah kualitas cita rasa tidak ubah,mie ayam legend yang berada di kota purwokerto sejak jaman sekolah hingga saat ini kualitas cita rasa tidak berubah,11,2022-09-14 03:40:21.477,1,train_pool_all_platforms,1082
ChIJYUE1GiBfZS4RDlww2YMt828,Bakso Gendut Putro,"H7C3+X2W, Jl. Jend. Sudirman, Purwokerto Wetan, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53147, Indonesia",-7.4275052,109.2525653,4.5,Meyti Fristriyani,Tetelan melimpah kuah seger...mantap,5.0,2022-12-08T07:29:05.667Z,0.0,323.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,tetelan limpah kuah seger bagus,tetelan melimpah kuah seger bagus,5,2022-12-08 07:29:05.667,1,train_pool_all_platforms,2011
ChIJa6GahYteZS4RaQ0aDfJqT5s,Mie Ayam Pak Gimin,"Jl. Jatiwinangun Gg. Arjuna No.21, Kebondalem, Purwokerto Lor, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.41966,109.2412438,4.6,Bapake Raffa,Enak kiye asli,5.0,2024-05-16T13:59:27.901Z,0.0,165.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,enak kiye asli,enak kiye asli,3,2024-05-16 13:59:27.901,1,train_pool_all_platforms,2040
ChIJeReySyhfZS4R5d6VJEY8Qj8,MieAgo,"Jl. Perdamaian Dusun Dampit, RT.02/RW.08, Dusun I, Dukuhwaluh, Kec. Kembaran, Kabupaten Banyumas, Jawa Tengah 53182, Indonesia",-7.4082968,109.2749709,4.4,Arif rokhman Hakim,"Makanan enak maknyus
Tempate bersih dan luas",5.0,2023-07-10T07:31:58.669Z,0.0,135.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,makan enak maknyus tempate bersih luas,makanan enak maknyus tempate bersih dan luas,6,2023-07-10 07:31:58.669,1,train_pool_all_platforms,230
ChIJsSo_3-lfZS4RIQS6AuCzD_o,"Mie Ayam 88 (Mie Ayam, Mie Bakso, Bebek Goreng, Ayam Goreng)","Jl. Bayangkara, RT.06/RW.06, Purwokerto, Kranji, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.4216875,109.2364375,5.0,Astiyanto Setiyawan,Enake poll mie ayamnya...wajib dicoba lurrr ...,5.0,2023-01-09T08:24:55.980Z,0.0,74.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,enake poll mie ayam wajib coba lurr,enake poll mie ayam wajib dicoba lurr,7,2023-01-09 08:24:55.980,1,train_pool_all_platforms,2807
ChIJj6EmYPxeZS4RA5PV1GAcTXQ,Mie Ayam Pak Kumis Asli Bumiayu,"Jl. Riyanto No.16, Sumampir Wetan, Pabuaran, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53125, Indonesia",-7.4002193,109.2445157,4.2,Wahyu Saputra,"Kurang ajar, mie ayam mahal bangat,pakai ceker 270000...jangan mau beli mie ayam sini...",1.0,2025-10-02T10:32:53.810Z,0.0,620.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,kurang ajar mie ayam mahal bangat pakai ceker jangan beli mie ayam,kurang ajar mie ayam mahal bangat pakai ceker 2700 jangan mau beli mie ayam sini,12,2025-10-02 10:32:53.810,0,train_pool_all_platforms,1321
ChIJ53Cyt5JeZS4RayuyzojgXQ0,Mie Ayam dan Bakso Tunggal Rasa,"Jl. Prof. Dr. Suharso No.12, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53115, Indonesia",-7.4171956,109.2461375,4.4,Nungki Rosaline,"mie ayamnya enak, porsinya jg banyak",5.0,2026-01-12T12:22:54.781Z,0.0,969.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,mie ayam enak porsi banyak,mie ayam enak porsinya juga banyak,5,2026-01-12 12:22:54.781,1,train_pool_all_platforms,32
ChIJWX5yCjhfZS4RqCDeesIcflg,Mie Ayam Bumiayu Pak Tomo,"Jl. Jend. Gatot Subroto No.102, Brubahan, Purwokerto Lor, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.4224605,109.2394877,4.6,Pijar Pij,"Sangat cocok untuk pecinta Mie Ayam Manis. Tekstur mie nya pipih dan lembut, topping Ayam nya juga enak, btw bapaknya produksi sendiri mie nya pake gilingan manual, sehari cuma bawa 5kg mie jadi jangan kesorean ya,, maks 14.30 lah.
Buat yang kurang suka manis bisa langsung pesan tanpa kecap di awal, karena default nya berkecap, hehe
Lokasinya memang di pekarangan kantor, masuk saja dan parkir dengan nyaman, bebas buat umum baik roda 2 dan 4. Jadi nyaman ga kena pungutan jukir liar hehe",5.0,2025-08-13T09:22:22.797Z,0.0,18.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,sangat cocok cinta mie ayam manis tekstur mie pipih lembut taburan ayam enak btw bapak produksi mie pake giling manual hari bawa 5kg mie jangan sore maks kurang suka manis langsung pesan tanpa kecap default kecap lokasi pekarang kantor masuk parkir nyaman bebas baik roda nyaman tidak kena pungut jukir liar,sangat cocok untuk pecinta mie ayam manis tekstur mie nya pipih dan lembut taburan ayam nya juga enak btw bapaknya produksi sendiri mie nya pake gilingan manual sehari cuma bawa 5kg mie jadi jangan kesorean ya maks 14 30 lah untuk yang kurang suka manis bisa langsung pesan tanpa kecap di awal karena default nya berkecap hehe lokasinya memang di pekarangan kantor masuk saja dan parkir dengan nyaman bebas untuk umum baik roda 2 dan 4 jadi nyaman tidak kena pungutan jukir liar hehe,51,2025-08-13 09:22:22.797,1,train_pool_all_platforms,422
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,Hafizh Conan,"Mie ayam legend di purwokerto, dulu dikenal sebagai mie ayam mardikenya, tempatnya skrng pindah ke sebelah SMK Mardikenya. Wajib coba, harga terjangkau, porsi banyak.",5.0,2022-05-21T04:17:40.638Z,2.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,mie ayam legend kenal mie ayam mardikenya tempat skrng pindah belah smk mardikenya wajib coba harga terjangkau porsi banyak,mie ayam legend di purwokerto dulu dikenal sebagai mie ayam mardikenya tempatnya skrng pindah ke sebelah smk mardikenya wajib coba harga terjangkau porsi banyak,19,2022-05-21 04:17:40.638,1,train_pool_all_platforms,1288
ChIJ0Q3VP-JfZS4Rjk32_oSzwZk,Mie Ayam Nyak Dien,"Jl. Prof. Dr. Suharso, Arcawinangun, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4177608,109.2533294,4.6,Avi Bukan Afi,"Tempatnya ga rame, ga jadi beli karena kuahnya kata pelayan agak pedas tidak boleh dipisah padahal dipisah untuk makan rombongan anak2 biar kuahnya bisa disesuaikan pas lg makan, kan harga juga sama, alasannya oleh atasan tidak boleh dipisah, aneh deh atasannya! Kan yg penting beli sama harganya juga, cm minta dipisah aja, klo ga boleh ya udah pelanggan jadi kabur..",1.0,2026-01-03T13:15:09.180Z,0.0,346.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,tempat tidak rame tidak beli kuah layan pedas tidak pisah pisah makan rombong anak2 biar kuah sesuai pas makan harga alas atas tidak pisah aneh atas beli harga cm pisah tidak langgan kabur,tempatnya tidak rame tidak jadi beli karena kuah kata pelayan agak pedas tidak boleh dipisah padahal dipisah untuk makan rombongan anak2 biar kuah bisa disesuaikan pas lagi makan kan harga juga sama alasannya oleh atasan tidak boleh dipisah aneh deh atasannya! kan yang penting beli sama harganya juga cm minta dipisah aja kalau tidak boleh ya sudah pelanggan jadi kabur,33,2026-01-03 13:15:09.180,0,train_pool_all_platforms,2136
ChIJYUE1GiBfZS4RDlww2YMt828,Bakso Gendut Putro,"H7C3+X2W, Jl. Jend. Sudirman, Purwokerto Wetan, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53147, Indonesia",-7.4275052,109.2525653,4.5,Safi,"Sejak makan bakso disini jadi suka tetelan yang ada di bakso, soalnya tetelannya ngga bau dan lembut banget
Baksonya porsinya pas untuk aku
Kuahnya seger
Baksonya berasa dagingnya dan tempatnya juga bersih
Harganya juga ngga mahal",5.0,2023-11-23T05:28:05.155Z,2.0,323.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,makan bakso suka tetelan bakso tetelan tidak bau lembut banget bakso porsi pas kuah seger bakso asa daging tempat bersih harga tidak mahal,sejak makan bakso disini jadi suka tetelan yang ada di bakso soalnya tetelannya tidak bau dan lembut banget baksonya porsinya pas untuk saya kuah seger baksonya berasa daging dan tempatnya juga bersih harganya juga tidak mahal,23,2023-11-23 05:28:05.155,1,train_pool_all_platforms,742
ChIJqRL3DIleZS4RDQJ21bDXlmw,Mie Ayam Ijo Bpk. Sabar,"Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.4235896,109.2391104,4.6,Amin Isnanto,"Parkirnya susah, bisa pesen ceker, cekernya tidak lunak. Pilihan mie biasa atau mie ijo.",5.0,2025-04-16T05:38:39.174Z,0.0,450.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,parkir susah sen ceker ceker tidak lunak pilih mie mie ijo,parkirnya susah bisa pesen ceker cekernya tidak lunak pilihan mie biasa atau mie ijo,11,2025-04-16 05:38:39.174,0,train_pool_all_platforms,386
ChIJfyxZtoleZS4RsyrM1NbW5NI,Dapoer Prambanan,"Jl. Merdeka No.10, Brubahan, Kranji, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.4259542,109.2371769,4.2,Ranum Hendarto,Tempatnya bagus..enak buat kumpul kumpul..menu makanan banyak ..rasa juga ok...tapi pelayanannya lamaaaaaa...mba kasirnya jutek...dah selanjutnya ke lainnya aja deh...,2.0,2026-02-16T07:28:10.260Z,0.0,1004.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,tempat bagus enak kumpul kumpul menu makan banyak rasa baik tapi layan lama mba kasir jutek dah,tempatnya bagus enak untuk kumpul kumpul menu makanan banyak rasa juga baik tapi pelayanannya lama mba kasirnya jutek dah selanjutnya ke lainnya aja deh,17,2026-02-16 07:28:10.260,0,train_pool_all_platforms,1286
ChIJeReySyhfZS4R5d6VJEY8Qj8,MieAgo,"Jl. Perdamaian Dusun Dampit, RT.02/RW.08, Dusun I, Dukuhwaluh, Kec. Kembaran, Kabupaten Banyumas, Jawa Tengah 53182, Indonesia",-7.4082968,109.2749709,4.4,Juleha Rahmawati,"Makanan nya lumayan enak lah worth it untuk harga segitu, tempatnya juga nyaman",4.0,2025-12-15T09:01:13.136Z,1.0,135.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,makan lumayan enak sepadan harga segitu tempat nyaman,makanan nya lumayan enak lah sepadan untuk harga segitu tempatnya juga nyaman,8,2025-12-15 09:01:13.136,1,train_pool_all_platforms,1525
ChIJ-zDoLbv-aS4RHBykXuqygxk,Mie Ayam Banyumas Tirta Kencana 1,"Jl. Pandan Raya No.26C, RT.005/RW.012, Cibodasari, Kec. Cibodas, Kota Tangerang, Banten 15138, Indonesia",-6.2121944,106.6141168,4.6,Dadhy Ananto Sahar,Enak bangets,5.0,2024-07-29T14:32:31.900Z,0.0,1415.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,enak bangets,enak bangets,2,2024-07-29 14:32:31.900,1,train_pool_all_platforms,1533
ChIJfU3hcQBfZS4RoMdOpibRv4w,Bakso dan Mie Ayam Ceker Pak Sariman Purwokerto,"Jl. Perintis Kemerdekaan Jl. Sidanegara II No.18, Penisian, Purwokerto Kulon, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53141, Indonesia",-7.4335718,109.2402036,4.6,Rambeng,"Bakso terenak sepwt, ra mampir rugi ne pol yakin",5.0,2026-03-26T06:08:08.508Z,0.0,615.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,bakso enak sepwt ra mampir rugi ne pol,bakso terenak sepwt ra mampir rugi ne pol yakin,8,2026-03-26 06:08:08.508,1,train_pool_all_platforms,2116
ChIJj6EmYPxeZS4RA5PV1GAcTXQ,Mie Ayam Pak Kumis Asli Bumiayu,"Jl. Riyanto No.16, Sumampir Wetan, Pabuaran, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53125, Indonesia",-7.4002193,109.2445157,4.2,YAI YAOL,"masa iya gue beli mi ayam + esteh 20rb mana rasanya kurang bgt lg hambarr bngt,tempat nya kotor ada tikusnya,terus sambal kecap dll itu buat barengan ga disediain sendiri di meja kan aneh, bukannya mau ngejelekin apa gmna tp review jujur aja bner bner nyesel makan disitu",1.0,2025-03-30T05:17:37.852Z,0.0,620.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,iya gue beli mie ayam esteh 20rb kurang banget hambarr banget kotor tikus sambal kecap dll bareng tidak ain meja aneh ngejelekin gmna tapi jujur nyesel makan situ,masa iya gue beli mie ayam esteh 20rb mana rasanya kurang banget lagi hambarr banget tempat nya kotor ada tikusnya terus sambal kecap dll itu untuk barengan tidak disediain sendiri di meja kan aneh bukannya mau ngejelekin apa gmna tapi review jujur aja benar benar nyesel makan disitu,28,2025-03-30 05:17:37.852,0,train_pool_all_platforms,1980
ChIJj6EmYPxeZS4RA5PV1GAcTXQ,Mie Ayam Pak Kumis Asli Bumiayu,"Jl. Riyanto No.16, Sumampir Wetan, Pabuaran, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53125, Indonesia",-7.4002193,109.2445157,4.2,Sukur Setiyadi,"mie ayam diloksai sumampir sebelah barat lampu merah...
uueeennakkkkk tenannnnnnn",5.0,2024-05-16T04:01:02.198Z,0.0,620.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,mie ayam diloksai sumampir belah barat lampu merah uueennakk tenann,mie ayam diloksai sumampir sebelah barat lampu merah uueennakk tenann,10,2024-05-16 04:01:02.198,1,train_pool_all_platforms,2012
ChIJxxmZcGNeZS4RS62Jvdy-imI,Bakso Kota Cak Man,"H6FJ+M3J, Pereng, Sokanegara, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.4257816,109.2301284,4.2,Rukha nabu Malikata,"Saya sedang melihat ke dia malah dipelototin, yang melayani juga jutek, berbicaranya tidak ramah, ekspresinya datar. Mungkin mereka sedang bad mood, tapi sebaiknya agar terlihat profesional, mereka memberikan kesan ramah kepada pelanggan.",1.0,2024-05-04T13:12:49.554Z,0.0,194.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,sedang dipelototin layan jutek bicara tidak ramah ekspresi datar sedang buruk mood tapi profesional kesan ramah langgan,saya sedang melihat ke dia malah dipelototin yang melayani juga jutek berbicaranya tidak ramah ekspresinya datar mungkin mereka sedang buruk mood tapi sebaiknya agar terlihat profesional mereka memberikan kesan ramah kepada pelanggan,17,2024-05-04 13:12:49.554,0,train_pool_all_platforms,1974
ChIJ65fo8u6JaS4R5Cs1H4dQdC8,Miago Super Judes,"Jl. Nusantara Raya No.22, RT.008/RW.037, Tlk. Pucung, Kec. Bekasi Utara, Kota Bks, Jawa Barat 17121, Indonesia",-6.2053241,107.021582,4.5,Salma Mabrukah,"salah satu mie ayam recommended buat dicobaa, selain unik karena kulit pangsitnya dibentuk jadi mangkok, rasanya pun enak, dan masih terjangkau untuk harganya",5.0,2021-11-22T10:45:41.634Z,0.0,392.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,salah mie ayam rekomendasi dicobaa unik kulit pangsit bentuk mangkok enak terjangkau harga,salah satu mie ayam rekomendasi untuk dicobaa selain unik karena kulit pangsitnya dibentuk jadi mangkok rasanya pun enak dan masih terjangkau untuk harganya,13,2021-11-22 10:45:41.634,1,train_pool_all_platforms,1345
ChIJ53Cyt5JeZS4RayuyzojgXQ0,Mie Ayam dan Bakso Tunggal Rasa,"Jl. Prof. Dr. Suharso No.12, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53115, Indonesia",-7.4171956,109.2461375,4.4,Pojok Info,Buat lidah lidah jawa timuran ini enak banget,5.0,2023-09-05T13:00:58.455Z,1.0,969.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,lidah lidah jawa timur enak banget,untuk lidah lidah jawa timuran ini enak banget,6,2023-09-05 13:00:58.455,1,train_pool_all_platforms,1306
ChIJ0Q3VP-JfZS4Rjk32_oSzwZk,Mie Ayam Nyak Dien,"Jl. Prof. Dr. Suharso, Arcawinangun, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4177608,109.2533294,4.6,funny valentine,"pelayanan kurang ditunggu lama malah yang baru dateng yang dikasih, pelayanan gimana sih? heran",1.0,2026-02-21T12:47:02.057Z,0.0,346.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,True,layan kurang tunggu lama dateng kasih layan gimana sih heran,pelayanan kurang ditunggu lama malah yang baru dateng yang dikasih pelayanan gimana sih? heran,10,2026-02-21 12:47:02.057,0,train_pool_all_platforms,2738
ChIJxxmZcGNeZS4RS62Jvdy-imI,Bakso Kota Cak Man,"H6FJ+M3J, Pereng, Sokanegara, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.4257816,109.2301284,4.2,Farhan Alfiansyah,Makanannya enak tapi tempatnya terlalu sempit jadi suasana makannya agak keganggu kalo rame kondisinya.,4.0,2022-11-06T06:04:53.385Z,0.0,194.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,makan enak tapi tempat terlalu sempit suasana makan ganggu rame kondisi,makanannya enak tapi tempatnya terlalu sempit jadi suasana makannya agak keganggu kalau rame kondisinya,11,2022-11-06 06:04:53.385,0,train_pool_all_platforms,2010
ChIJB_I_rGJeZS4R6N3Mbln0T6c,Mie Ayam Tipar,"H6FP+429, Jl. Kolonel Sugiono, Kranjimuntang, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.427217,109.2351073,4.4,Firdaus FD (FD),Enak seperti umumnya Mie Ayam di Jakarta yang mudah ditemui,5.0,2024-03-28T04:54:04.298Z,0.0,608.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,enak mie ayam jakarta mudah temu,enak seperti umumnya mie ayam di jakarta yang mudah ditemui,6,2024-03-28 04:54:04.298,1,train_pool_all_platforms,2175
ChIJqdm23VxfZS4RiZGEgPsPodg,Mie Ayam Ma-Dyang,"Jl. Martadireja 1 No.798, Kejawar, Arcawinangun, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53113, Indonesia",-7.4207155,109.2595639,4.7,Sukiwan Iwan,"Recomended enak ,murah dan strategis mudah di jangkau",5.0,2022-04-08T01:13:08.799Z,0.0,43.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,recomended enak murah strategis mudah jangkau,recomended enak murah dan strategis mudah di jangkau,6,2022-04-08 01:13:08.799,1,train_pool_all_platforms,1704
ChIJiZRwRYleZS4RUiPMwpOVhO4,Mie Ayam Mame,"H6GR+R8R, Jl. Adhyaksa I, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.4228848,109.240767,4.5,Ario El Khamied,"Rasanya Enak, Tempat Duduknya Kurang Banyak, G Ada Mejanya",4.0,2020-07-20T07:50:16.544Z,0.0,137.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,enak duduk kurang banyak meja,rasanya enak tempat duduknya kurang banyak g ada mejanya,5,2020-07-20 07:50:16.544,1,train_pool_all_platforms,1320
ChIJU2LAnzFcZS4R2IzdxnmMrBE,"Mie Ayam ""We-Tan""2","Jl. Kyai H. Wahid Hasim, Windusara, Karangklesem, Kec. Purwokerto Sel., Kabupaten Banyumas, Jawa Tengah 53144, Indonesia",-7.4502034,109.2429061,4.4,Vincent Vanessa,"PR nya adalah kadang ada tamu ""tikus"" tak diundang 😂",3.0,2024-01-12T12:34:27.154Z,0.0,642.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,pr kadang tamu tikus tidak undang,pr nya adalah kadang ada tamu tikus tidak diundang,6,2024-01-12 12:34:27.154,0,train_pool_all_platforms,592
ChIJ0Q3VP-JfZS4Rjk32_oSzwZk,Mie Ayam Nyak Dien,"Jl. Prof. Dr. Suharso, Arcawinangun, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4177608,109.2533294,4.6,Ainul Yaqin,"Tempat nyaman, makanan lezat",5.0,2025-07-26T08:34:05.005Z,0.0,346.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,nyaman makan lezat,tempat nyaman makanan lezat,3,2025-07-26 08:34:05.005,1,train_pool_all_platforms,1667
ChIJ0Q3VP-JfZS4Rjk32_oSzwZk,Mie Ayam Nyak Dien,"Jl. Prof. Dr. Suharso, Arcawinangun, Kec. Purwokerto Tim., Kabupaten Banyumas, Jawa Tengah 53114, Indonesia",-7.4177608,109.2533294,4.6,Thefacelessdiary,"Cukup sekali lah kesini, kapok bener.
Dr awal pesen ngga ada penjelasan bahwa mienya itu pake toping ayam kuah rendang (pedes) yg mana ngga kids friendly banget. sedangkan kesitu bawa anak kecil yg blm bisa makan pedes.
Stelah pesanan dateng kaget dong. Dateng ke bagian depan & bilang mau pesen 1 lagi tapi minta tolong toping ayam nya dipisah aja karena anak blm bisa makan pedes & mereka jawab apa ""nggabisa kak, harus ada topingnya nggabisa dipisah pesan harus selalu ada toppingnya karena akan beda kalau ngga ada toping nya & tidak diperbolehkan sama management kalau dipisah bgitu karena akan mengubah rasa""

helow saya udah bilang ini anak saya gabisa makan  pedes trus suruh dipaksa gtu, wahh baru pernah nemu tmpat makan bgini sakleknya. Perasaan kalau makn mie ayam dimanapun request gak pake sayur/ gak pake kuah/ cm pesan mie.nya aja tanpa bumbu jg bisa banget tu.
Kalu bner dr managementnya yg ada kasih peraturan gtu aneh banget si.",1.0,2025-11-15T23:20:57.642Z,0.0,346.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,cukup sekali kesini kapok sen tidak jelas mie pake taburan ayam kuah rendang pedas tidak kids ramah banget kesitu bawa anak kecil belum makan pedas stelah pesan dateng kaget dateng bilang sen tapi tolong taburan ayam pisah anak belum makan pedas nggabisa kak topingnya nggabisa pisah pesan toppingnya beda tidak taburan tidak boleh management pisah bgitu ubah rasa helow bilang anak gabisa makan pedas trus suruh paksa gtu wahh nemu tmpat makan bgini saklek asa makn mie ayam mana request tidak pake sayur tidak pake kuah cm pesan mie tanpa bumbu banget tu kalu managementnya kasih atur gtu aneh banget si,cukup sekali lah kesini kapok benar dari awal pesen tidak ada penjelasan bahwa mie itu pake taburan ayam kuah rendang pedas yang mana tidak kids ramah banget sedangkan kesitu bawa anak kecil yang belum bisa makan pedas stelah pesanan dateng kaget dong dateng ke bagian depan bilang mau pesen 1 lagi tapi minta tolong taburan ayam nya dipisah aja karena anak belum bisa makan pedas mereka jawab apa nggabisa kak harus ada topingnya nggabisa dipisah pesan harus selalu ada toppingnya karena akan beda kalau tidak ada taburan nya tidak diperbolehkan sama management kalau dipisah bgitu karena akan mengubah rasa helow saya sudah bilang ini anak saya gabisa makan pedas trus suruh dipaksa gtu wahh baru pernah nemu tmpat makan bgini sakleknya perasaan kalau makn mie ayam dimanapun request tidak pake sayur tidak pake kuah cm pesan mie nya aja tanpa bumbu juga bisa banget tu kalu benar dari managementnya yang ada kasih peraturan gtu aneh banget si,101,2025-11-15 23:20:57.642,0,train_pool_all_platforms,1147
ChIJ53Cyt5JeZS4RayuyzojgXQ0,Mie Ayam dan Bakso Tunggal Rasa,"Jl. Prof. Dr. Suharso No.12, Glempang, Bancarkembar, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53115, Indonesia",-7.4171956,109.2461375,4.4,Basuki Kurnyawan,Mie ayam baso nya enak gaees...,5.0,2021-10-22T02:17:43.006Z,0.0,969.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,mie ayam bakso enak gaees,mie ayam bakso nya enak gaees,5,2021-10-22 02:17:43.006,1,train_pool_all_platforms,272
ChIJQdmGTABfZS4Rp973u3B7qPU,"Mie Ayam Racikan Ibu Purwokerto ( Enak, Bar-bar & Higienis )","Jl. Jend. Gatot Subroto No.23, Pesayangan, Kedungwuluh, Kec. Purwokerto Bar., Kabupaten Banyumas, Jawa Tengah 53131, Indonesia",-7.4194958,109.2290133,4.6,Imam Bukhori,Beli 3 porsi mie ayam + 1 sate telur + 1 tempe bacem. Di bungkus dan begitu sampai di rumah. Ternyata TIDAK ada sate telur dan tempe bacem yg sudah saya bayar. Ternyata hanya ada 3 porsi mie ayam. Kecewa,1.0,2025-07-10T11:13:47.524Z,0.0,61.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,beli porsi mie ayam sate telur tempe bacem bungkus rumah tidak sate telur tempe bacem bayar porsi mie ayam kecewa,beli 3 porsi mie ayam 1 sate telur 1 tempe bacem di bungkus dan begitu sampai di rumah ternyata tidak ada sate telur dan tempe bacem yang sudah saya bayar ternyata hanya ada 3 porsi mie ayam kecewa,20,2025-07-10 11:13:47.524,0,train_pool_all_platforms,2693
ChIJpRcwbhtfZS4R_Y_ak1-Y7I0,Mie Ayam Pak Marso,"Jl. Mardikenya, Brubahan, Purwanegara, Kec. Purwokerto Utara, Kabupaten Banyumas, Jawa Tengah 53116, Indonesia",-7.423968,109.236043,4.5,agung dwie,Mantap mie ayamnya,5.0,2022-01-11T10:09:02.130Z,5.0,943.0,google_maps,,,,,,,,,,,,,,,,,,,,,,,,,False,bagus mie ayam,bagus mie ayam,3,2022-01-11 10:09:02.130,1,train_pool_all_platforms,2084
